2022-12-21 11:10:45,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-3
2022-12-21 11:10:45,588 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-3
2022-12-21 11:10:45,588 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-3
2022-12-21 11:10:45,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-3
2022-12-21 11:10:45,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-1
2022-12-21 11:10:45,590 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-1
2022-12-21 11:10:45,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-1
2022-12-21 11:10:45,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-2
2022-12-21 11:10:45,591 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-2
2022-12-21 11:10:45,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-2
2022-12-21 11:10:45,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_assembly-4
2022-12-21 11:10:45,592 INFO  ExportHelperExtension.cs: 1136 - Found 180 in Wheel_assembly-4
2022-12-21 11:10:45,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_assembly-4
2022-12-21 11:10:45,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-1
2022-12-21 11:10:45,593 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-1
2022-12-21 11:10:45,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-1
2022-12-21 11:10:45,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Geared DC motor-4
2022-12-21 11:10:45,594 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Geared DC motor-4
2022-12-21 11:10:45,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Geared DC motor-4
2022-12-21 11:10:45,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_final-1
2022-12-21 11:10:45,595 INFO  ExportHelperExtension.cs: 1136 - Found 50 in chassis_final-1
2022-12-21 11:10:45,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_final-1
2022-12-21 11:10:46,085 INFO  SwAddin.cs: 339 - Loading config tree
2022-12-21 11:10:46,089 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-12-21 11:10:46,092 INFO  SwAddin.cs: 344 - Showing property manager
2022-12-21 11:11:14,426 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:11:14,849 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:11:15,255 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:11:15,718 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:13:41,155 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-12-21 11:13:53,431 INFO  SwAddin.cs: 294 - Assembly export called for file assembly rover and motor .SLDASM
2022-12-21 11:13:55,151 INFO  SwAddin.cs: 313 - Saving assembly
2022-12-21 11:13:55,351 INFO  SwAddin.cs: 316 - Opening property manager
2022-12-21 11:13:55,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from assembly rover and motor .SLDASM
2022-12-21 11:13:55,352 INFO  ExportHelperExtension.cs: 1136 - Found 46 in assembly rover and motor .SLDASM
